f:clf_cats_class,f:clf_cats_score,f:clf_earlySNIa_score,f:clf_elephant_kstest_science,f:clf_elephant_kstest_template,f:clf_snnSnVsOthers_score,f:fink_broker_version,f:fink_science_version,f:lsst_schema_version,f:xm_gaiadr3_DR3Name,f:xm_gaiadr3_Plx,f:xm_gaiadr3_VarFlag,f:xm_gaiadr3_e_Plx,f:xm_gcvs_type,f:xm_legacydr8_e_zphot,f:xm_legacydr8_fqual,f:xm_legacydr8_pstar,f:xm_legacydr8_zphot,f:xm_mangrove_2MASS_name,f:xm_mangrove_HyperLEDA_name,f:xm_mangrove_ang_dist,f:xm_mangrove_lum_dist,f:xm_simbad_otype,f:xm_spicy_class,f:xm_tns_fullname,f:xm_tns_redshift,f:xm_tns_type,f:xm_vsx_Type,f:xm_x3hsp_type,f:xm_x4lac_type,r:apFlux,r:apFluxErr,r:apFlux_flag,r:apFlux_flag_apertureTruncated,r:band,r:bboxSize,r:centroid_flag,r:dec,r:decErr,r:detector,r:diaObjectId,r:diaSourceId,r:dipoleAngle,r:dipoleChi2,r:dipoleFitAttempted,r:dipoleFluxDiff,r:dipoleFluxDiffErr,r:dipoleLength,r:dipoleMeanFlux,r:dipoleMeanFluxErr,r:dipoleNdata,r:extendedness,r:forced_PsfFlux_flag,r:forced_PsfFlux_flag_edge,r:forced_PsfFlux_flag_noGoodPixels,r:glint_trail,r:isDipole,r:isNegative,r:ixx,r:ixxPSF,r:ixy,r:ixyPSF,r:iyy,r:iyyPSF,r:midpointMjdTai,r:observation_reason,r:parentDiaSourceId,r:pixelFlags,r:pixelFlags_bad,r:pixelFlags_cr,r:pixelFlags_crCenter,r:pixelFlags_edge,r:pixelFlags_injected,r:pixelFlags_injectedCenter,r:pixelFlags_injected_template,r:pixelFlags_injected_templateCenter,r:pixelFlags_interpolated,r:pixelFlags_interpolatedCenter,r:pixelFlags_nodata,r:pixelFlags_nodataCenter,r:pixelFlags_offimage,r:pixelFlags_saturated,r:pixelFlags_saturatedCenter,r:pixelFlags_streak,r:pixelFlags_streakCenter,r:pixelFlags_suspect,r:pixelFlags_suspectCenter,r:psfChi2,r:psfFlux,r:psfFluxErr,r:psfFlux_flag,r:psfFlux_flag_edge,r:psfFlux_flag_noGoodPixels,r:psfLnL,r:psfNdata,r:ra,r:raErr,r:ra_dec_Cov,r:reliability,r:salt,r:scienceFlux,r:scienceFluxErr,r:shape_flag,r:shape_flag_no_pixels,r:shape_flag_not_contained,r:shape_flag_parent_source,r:snr,r:ssObjectId,r:target_name,r:templateFlux,r:templateFluxErr,r:timeProcessedMjdTai,r:timeWithdrawnMjdTai,r:trailAngle,r:trailAngleErr,r:trailChi2,r:trailDec,r:trailDecErr,r:trailFlux,r:trailFluxErr,r:trailLength,r:trailLengthErr,r:trailNdata,r:trailRa,r:trailRaErr,r:trail_flag_edge,r:visit,r:x,r:xErr,r:y,r:yErr
11,0.99608755,-1.0,,,0.8245487,4.1,8.39.0,lsst.v10_0,Fail,,0,,,,,,,,,,,Fail,,,,,,,,1710.366,303.87335,False,False,g,30,False,2.301417624670941,7.059091e-07,97,313985344757301296,170032902657540118,-80.30791,101.50699,True,0.0,193.62541,0.05042832,40035.22,96.812706,2175,,False,False,False,False,True,False,,0.25568843,,0.02859348,,0.25712246,61091.17402935767,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1957.2126,1522.0432,204.70715,False,False,False,,1681,149.9939010672821,6.550504e-07,-4.127865e-15,0.2354444,296,41583.145,202.84764,True,False,False,False,14.615074,0,"ddf_cosmos, lowdust",40055.23,26.67249,61091.17580465262,,,,,,,,,,,0,,,False,2026021900197,3490.5176,0.012695836,739.7209,0.011775639
11,0.9862694,-1.0,,,0.8245093,4.1,8.39.0,lsst.v10_0,Fail,,0,,,,,,,,,,,Fail,,,,,,,,2172.932,305.34375,False,False,g,23,False,2.301467714746449,1.0534316e-05,92,313985344757301296,170032902520700974,,,False,,,,,,0,0.60646904,False,False,False,False,False,False,0.14461909,0.24655405,0.045628775,0.017285882,0.13807742,0.22361574,61091.17356770113,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1822.5212,3218.4282,191.51732,False,False,False,,1681,149.99379487001778,9.264474e-06,-2.8181535e-14,0.46778986,296,36404.535,190.69165,False,False,False,False,16.39948,0,"ddf_cosmos, lowdust",33132.027,9.30152,61091.175534225695,,42.87107,,,2.3014599003660154,,3096.1367,31.78756,0.96257085,,0,149.99381305107886,,False,2026021900196,129.19958,0.18942724,1820.9304,0.16660535
11,0.9962101,-1.0,,,0.82455534,4.1,8.39.0,lsst.v10_0,Fail,,0,,,,,,,,,,,Fail,,,,,,,,1615.7605,305.0856,False,False,g,24,False,2.3014197538872474,5.951122e-07,94,313985344757301296,170032902387531899,-83.88097,138.13167,True,0.0,202.22325,0.05742423,40224.812,101.111626,1656,,False,False,False,False,True,False,,0.18916355,,0.009777246,,0.19272101,61091.17302648314,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2254.7834,1653.0236,202.0043,False,False,False,,1681,149.99389824214504,5.9793956e-07,4.00389e-15,0.2812174,296,41881.67,200.20876,True,False,False,False,18.994297,0,"ddf_cosmos, lowdust",40238.51,21.59759,61091.174879843864,,,,,,,,,,,0,,,False,2026021900195,2468.3672,0.010660577,3249.941,0.010791245
11,0.9955454,-1.0,,,0.82455105,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1307.699,305.20203,False,False,g,23,False,2.3014199609407613,6.727826e-07,98,313985344757301296,170032902255411228,-92.59271,166.13196,True,0.0,225.08932,0.034882724,40322.406,112.54466,1386,0.6447016,False,False,False,False,True,False,0.11793479,0.2027504,0.02691517,0.02458872,0.10277705,0.200961,61091.17256120909,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1975.1279,1784.0847,202.1886,False,False,False,,1681,149.99389716265915,6.668018e-07,-7.107937e-15,0.27494222,296,42340.99,200.60516,False,False,False,False,15.002646,0,"ddf_cosmos, lowdust",40509.57,15.279241,61091.17444634028,,6.732252,,,2.3013923128257168,,2528.6597,1.8560303,0.76517487,,0,149.9937973688809,,False,2026021900194,1355.8281,0.012153147,793.2481,0.011934097
11,0.99713874,-1.0,,,0.82456297,4.1,8.39.0,lsst.v10_0,Fail,,0,,,,,,,,,,,Fail,,,,,,,,987.22003,302.10043,False,False,g,26,False,2.3014213058836086,5.984062e-07,92,313985344757301296,170032902118047778,-49.07821,119.73922,True,0.0,195.37137,0.04242801,40385.81,97.685684,1800,,False,False,False,False,True,False,,0.20100501,,0.017289195,,0.22530988,61091.172097319926,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2066.3066,1428.2142,200.72768,False,False,False,,1681,149.99389770857823,6.0676837e-07,7.1142695e-15,0.3860661,296,41901.035,198.59041,True,False,False,False,12.2738695,0,"ddf_cosmos, lowdust",40453.715,13.954422,61091.17394986778,,,,,,,,,,,0,,,False,2026021900193,124.96212,0.010705187,957.7696,0.010966123
11,0.9976915,-1.0,,,0.8245693,4.1,8.39.0,lsst.v10_0,Fail,,0,,,,,,,,,,,Fail,,,,,,,,1698.4548,304.50912,False,False,g,26,False,2.3014236825333363,5.7940775e-07,91,313985344757301296,170032901983305850,-68.067184,118.68872,True,0.0,191.53511,0.038714454,40388.645,95.767555,1449,,False,False,False,False,True,False,,0.20104052,,0.018906344,,0.20745541,61091.171631250385,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1831.7461,1248.4764,202.04662,False,False,False,,1681,149.99389357197964,5.830762e-07,2.4550708e-15,0.30309707,296,42034.88,200.76878,True,False,False,False,13.018122,0,"ddf_cosmos, lowdust",40777.77,15.775948,61091.17335317854,,,,,,,,,,,0,,,False,2026021900192,270.11667,0.010401292,3548.634,0.010501678
11,0.9951073,-1.0,,,0.8245487,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1539.5933,302.31998,False,False,g,24,False,2.3014189849406916,6.978091e-07,97,313985344757301296,170032901852233816,-84.72589,160.55978,True,0.0,221.68729,0.040423,40245.05,110.84364,1449,0.35654962,False,False,False,False,True,False,0.18649659,0.20163961,0.05177492,0.03661915,0.10591901,0.21163304,61091.17116440219,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2145.5508,1859.9302,199.73561,False,False,False,,1681,149.9938985025682,6.781812e-07,-1.26394875e-14,0.32317218,296,42126.77,198.26791,False,False,False,False,15.619754,0,"ddf_cosmos, lowdust",40274.49,18.15609,61091.17287479981,,4.4598594,,,2.3014173405354024,,2896.3389,1.8813335,1.1212628,,0,149.99379066518367,,False,2026021900191,2521.053,0.012611719,2569.6924,0.012129168
11,0.9988097,-1.0,,,0.824901,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1287.7811,561.2915,False,False,i,13,False,2.30133919768803,3.3091655e-05,99,313985344757301296,170032901182193703,,,False,,,,,,0,,False,False,False,False,False,False,,0.2360274,,0.046371892,,0.17125471,61091.16733538685,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1765.0142,1516.7408,290.73737,False,False,False,,1681,149.99394526626168,3.0376756e-05,-5.8449585e-11,0.17676705,296,48969.066,284.123,True,False,False,False,5.1927876,0,"ddf_cosmos, lowdust",47441.008,36.30639,61091.16899995155,,,,,,,,,,,0,,,False,2026021900186,1466.1453,0.6003164,1299.7628,0.5412362
11,0.9985946,-1.0,,,0.8249091,4.1,8.39.0,lsst.v10_0,Fail,,0,,,,,,,,,,,Fail,,,,,,,,1428.4465,560.46643,False,False,i,13,False,2.3013899218309612,2.2259934e-05,97,313985344757301296,170032900644274212,,,False,,,,,,0,,False,False,False,False,False,False,,0.14569113,,0.009732752,,0.17940246,61091.16547073807,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1806.7654,1566.2562,291.42276,False,False,False,,1681,149.99394670367084,4.2612548e-05,1.3388538e-10,0.16611491,296,53562.85,282.61868,True,False,False,False,5.375289,0,"ddf_cosmos, lowdust",51984.027,21.038195,61091.16728236175,,,,,,,,,,,0,,,False,2026021900182,3361.1775,0.3949783,798.7962,0.76948744
11,0.99853814,-1.0,,,0.8249009,4.1,8.39.0,lsst.v10_0,Fail,,0,,,,,,,,,,,Fail,,,,,,,,885.9546,558.48175,False,False,i,14,False,2.301541720161794,4.5429646e-05,92,313985344757301296,170032900507435062,,,False,,,,,,0,0.25751945,False,False,False,False,False,False,0.047671176,0.17022894,-0.07993415,0.0031373955,0.1923912,0.15834804,61091.165007608535,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1730.3337,1470.4075,283.4382,False,False,False,,1681,149.99388897468899,2.4692015e-05,-6.111655e-11,0.13979702,296,47607.793,275.6402,False,False,False,False,5.3929853,0,"ddf_cosmos, lowdust",46162.066,21.165934,61091.16682200866,,-68.48407,,,2.3014862986721303,,1529.5005,148.51303,1.3217468,,0,149.99391090122765,,False,2026021900181,302.00983,0.817796,1919.1113,0.44331458
11,0.9983693,0.33268544,,,0.82493055,4.1,8.39.0,lsst.v10_0,Fail,,0,,,,,,,,,,,Fail,,,,,,,,943.254,558.03107,False,False,i,15,False,2.301499570375086,2.3272392e-05,93,313985344757301296,170032900373741606,,,False,,,,,,0,0.6746327,False,False,False,False,False,False,0.048405774,0.19359617,0.0023954082,-0.014199614,0.13098219,0.16547121,61091.16447875126,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1784.4001,1796.4232,297.95456,False,False,False,,1681,149.9939243415594,2.3787275e-05,-7.744842e-12,0.2938368,296,53845.156,288.96033,False,False,False,False,5.885613,0,"ddf_cosmos, lowdust",52043.496,17.225388,61091.16633062957,,104.60871,,,2.30148707301225,,1727.0546,60.258194,0.88794035,,0,149.99390633484606,,False,2026021900180,1163.3928,0.4178036,927.78394,0.42883292
11,0.9984572,-1.0,,,0.8249131,4.1,8.39.0,lsst.v10_0,Fail,,0,,,,,,,,,,,Fail,,,,,,,,1739.0597,552.9873,True,False,i,12,True,2.301453753836713,,94,313985344757301296,170032900240048129,,,False,,,,,,0,,True,True,False,False,False,False,,0.18916427,,-0.014585548,,0.2090586,61091.16401438089,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1320.4684,1621.5754,303.3479,True,True,False,,1517,149.99394585850172,,,0.31047982,296,55120.082,292.34534,True,False,False,False,5.0653954,0,"ddf_cosmos, lowdust",53527.516,32.133583,61091.1656411313,,,,,,,,,,,0,,,False,2026021900179,2643.0,,16.0,
11,0.9984748,-1.0,,,0.8249096,4.1,8.39.0,lsst.v10_0,Fail,,0,,,,,,,,,,,Fail,,,,,,,,1685.2139,560.85974,False,False,i,13,False,2.30144331023645,3.1768002e-05,91,313985344757301296,170032899835822122,,,False,,,,,,0,,False,False,False,False,False,False,,0.21077554,,-0.001366652,,0.18768394,61091.16261766493,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1784.586,1583.6519,303.54056,False,False,False,,1681,149.99395807030496,3.4168927e-05,-1.2346532e-10,0.23018505,296,54857.992,293.27655,True,False,False,False,5.3168635,0,"ddf_cosmos, lowdust",53330.625,15.583317,61091.16447723715,,,,,,,,,,,0,,,False,2026021900176,1952.5211,0.5520416,1239.9597,0.6323117
11,0.97895736,-1.0,,,0.77310425,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,629.6877,380.97318,False,False,r,16,False,2.3014183939901236,2.7554886e-05,52,313985344757301296,314011776500891802,,,False,,,,,,0,0.08876507,False,False,False,False,False,False,0.19782643,0.14423098,0.10777298,0.0069111963,0.14369988,0.15044862,61060.29523004204,ddf_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1542.5117,1282.2977,198.50511,False,False,False,,1681,149.99378465974397,2.1820177e-05,-1.03532766e-10,0.48634383,296,35619.605,195.2633,False,False,False,False,6.500867,0,"ddf_cosmos, lowdust",34339.88,35.083588,61081.95634446948,,19.84917,,,2.301436981007868,,1481.7294,15.32868,1.4016098,,0,149.99379581854194,,False,2026011900385,3162.605,0.5064879,3979.9712,0.37831122
-1,0.0,-1.0,,,0.7227307,4.1,8.39.0,lsst.v10_0,Fail,,0,,,,,,,,,,,Fail,,,,,,,,-2161.7124,850.3525,False,False,u,19,False,2.3014802252363213,3.982073e-05,94,313985344757301296,313985344757301296,,,False,,,,,,0,0.86321294,False,False,False,False,False,True,0.2688192,0.46452484,-0.1408297,0.02192896,0.18772207,0.35354692,61054.13966479723,ddf_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1731.6427,-2856.1863,560.5445,False,False,False,,1681,149.99402303221706,3.9721628e-05,2.1309855e-10,0.48634383,296,25465.033,566.41925,False,False,False,False,5.227112,0,"ddf_cosmos, lowdust",28318.54,20.195572,61081.9901285729,,7.4689994,,,2.301458981564684,,-2932.8318,121.91187,1.6122807,,0,149.9939964807038,,False,2026011300061,4070.607,0.7608062,2435.871,0.6648567
